,salary_id,employer_name,location_name,location_country,location_latitude,location_longitude,job_title,job_title_category,total_experience_years,employer_experience_years,annual_base_pay,signing_bonus,annual_bonus
591,2437,microsoft,"redmond, wa",US,47.68,-122.12,software engineer,Software,1.5,1.5,110000.0,5000.0,15000.0
592,2442,google,new york,US,38.0,-97.0,software engineer,Software,15.0,0.5,132000.0,0.0,20000.0
593,2449,thoughtworks,"pune, india",IN,20.0,77.0,application developer,Software,9.0,1.0,30500.0,0.0,0.0
594,2461,-----,new york,US,38.0,-97.0,software developer,Software,6.0,2.5,90000.0,0.0,5000.0
595,2462,marketing agency,"austin, tx",US,30.26,-97.74,product manager / project manager,Management,12.0,1.0,115000.0,0.0,17250.0
596,2468,yumbles,cyprus,CY,35.0,33.0,customer service,Other,5.0,0.0,12000.0,0.0,0.0
597,2470,ge,70170,US,30.06,-89.93,software engineer,Software,2.0,2.0,64000.0,0.0,0.0
598,2472,fintech,"san francisco, ca",US,37.77,-122.41,devops,Operations,6.0,1.0,140000.0,10000.0,8066.263736263736
599,2475,yumbles,cyprus,CY,35.0,33.0,marketing manager,Management,3.0,0.0,18000.0,0.0,0.0
600,2478,pariveda solutions,bellevue wa,US,38.0,-97.0,consultant 2,Other,1.5,1.5,77000.0,5000.0,0.0
601,2483,carnegie mellon,"pittsburgh, pa",US,40.35,-79.9,research programmer,Other,3.0,3.0,65000.0,0.0,0.0
602,2491,browserstack,"mumbai, india",IN,20.0,77.0,software developer,Software,1.0,1.0,1500000.0,21800.483568075117,8066.263736263736
603,2494,netflix,"los gatos, ca",US,37.22,-121.99,senior software engineer,Software,10.0,2.0,330000.0,21800.483568075117,8066.263736263736
604,2497,google,"mountain view, ca",US,37.41,-122.05,software engineer,Software,6.0,1.0,155000.0,50000.0,24000.0
605,2498,major bank,washington d.c.,US,38.0,-97.0,senior software engineer,Software,5.0,1.0,135000.0,10000.0,13000.0
606,2501,facebook,new york city,US,38.0,-97.0,software engineer,Software,2.0,2.0,140000.0,75000.0,25000.0
607,2512,davanti consulting,"auckland, new zealand",NZ,-41.0,174.0,senior consultant (salesforce.com developer),Software,4.0,1.0,50000.0,21800.483568075117,5000.0
608,2516,shyp,"san francisco, ca",US,37.77,-122.41,engineer,Engineering,3.0,1.0,145000.0,5000.0,8066.263736263736
609,2527,qualcomm,"bangalore, india",IN,20.0,77.0,associate engineer,Engineering,1.5,1.5,14000.0,2250.0,8066.263736263736
610,2528,time warner cable,dallas texas usa,US,38.0,-97.0,network engineer 2,Engineering,4.0,2.0,66000.0,0.0,4100.0
611,2533,acuta,"russia, spb",RU,60.0,100.0,security testing engineer,Engineering,2.0,1.0,7950.0,21800.483568075117,8066.263736263736
612,2534,driveu,"bangalore, india",IN,20.0,77.0,platform engineer,Engineering,2.0,0.0,13530.0,0.0,8066.263736263736
613,2536,weishen industrial pvt ltd,singapore,SG,1.37,103.8,operation execurive,Management,5.0,3.5,32000.0,0.0,0.0
614,2537,payments product startup,bangalore india,IN,20.0,77.0,software engineer,Software,3.0,0.5,131774.2993046776,21800.483568075117,8066.263736263736
615,2538,bloomreach,"bangalore, india",IN,20.0,77.0,software engineer,Software,6.0,1.0,40000.0,21800.483568075117,5000.0
616,2555,manulife,singapore,SG,1.37,103.8,data scientist,Data,7.0,0.0,123000.0,2200.0,20000.0
617,2557,box,"redwood city, ca",US,37.46,-122.24,staff software engineer,Software,11.0,2.0,210000.0,100000.0,0.0
618,2565,thoughtworks,"pune, india",IN,20.0,77.0,application developer,Software,3.5,3.5,10000.0,0.0,0.0
619,2568,economic consulting,california,US,38.0,-97.0,economist,Other,1.0,1.0,200000.0,50000.0,25000.0
620,2585,sncf,france,FR,46.0,2.0,embedded systems developer,Software,6.0,1.0,25000.0,21800.483568075117,8066.263736263736
621,2588,cal fire,"sacramento, ca",US,38.58,-121.49,systems software specliast i,Software,11.0,0.0,82000.0,0.0,0.0
622,2590,gameforge,germany,DE,51.0,9.0,lead developer,Software,15.0,1.0,72000.0,0.0,0.0
623,2604,lawrence livermore national laboratory,"livermore, california",US,37.68,-121.75,computer scientist,Software,3.75,3.75,128500.0,5000.0,0.0
624,2609,amazon,"seattle, wa",US,47.61,-122.33,sdet,Software,1.5,1.5,92000.0,21800.483568075117,8066.263736263736
625,2613,hired,"san francisco, ca",US,37.77,-122.41,product engineer,Engineering,3.0,0.0,135000.0,0.0,0.0
626,2614,kalibrr,"manila, philippines",PH,13.0,122.0,product designer,Other,4.0,1.0,10000.0,0.0,1000.0
627,2616,ge digital,"san ramon, ca",US,37.76,-121.93,software business operations analyst,Data,3.0,1.0,95000.0,10000.0,8066.263736263736
628,2619,boeing,"seattle, wa",US,47.61,-122.33,devops - it rotation program,Other,2.0,2.0,72000.0,5000.0,4000.0
629,2620,government,"athens, greece",GR,39.0,22.0,forensic examiner,Other,6.0,4.0,22176.0,0.0,0.0
630,2623,techlogix,"karachi, pakistan",PK,30.0,70.0,software engineer,Software,1.0,1.0,600000.0,21800.483568075117,8066.263736263736
631,2631,sioux embedded systems,"eindhoven, the netherlands",NL,52.5,5.75,senior software engineer,Software,3.0,3.0,41000.0,0.0,0.0
632,2636,juniper networks,"sunnyvale, ca",US,37.38,-122.01,software engineer,Software,6.0,5.0,120000.0,10000.0,17000.0
633,2637,ibm research africa,kenya,KE,1.0,38.0,software application developer,Software,2.0,1.5,14000.0,0.0,0.0
634,2642,fpt software,"hanoi, vietnam",VN,16.17,107.83,software developer,Software,1.0,1.0,3400.0,21800.483568075117,8066.263736263736
635,2644,grab,singapore,SG,1.37,103.8,product manager,Management,3.0,1.0,90000.0,2000.0,15000.0
636,2661,amazon,"seattle, wa",US,47.61,-122.33,software development engineer (sde i),Software,1.0,1.0,100000.0,25000.0,8066.263736263736
637,2666,self employed,netherlands,NL,52.5,5.75,programmer,Other,8.0,3.0,60000.0,0.0,0.0
638,2671,workday,"pleasanton, ca",US,37.65,-121.85,associate application developer,Software,0.0,0.0,90000.0,10000.0,8066.263736263736
639,2672,private bank,"geneva, switzerland",CH,47.0,8.0,it auditor,Other,9.0,8.0,130000.0,0.0,10000.0
640,2673,small b2b,"berlin, germany",DE,51.0,9.0,software developer,Software,4.0,1.0,73000.0,11000.0,8066.263736263736
641,2676,series a funded startup,"san francisco, ca",US,37.77,-122.41,vp of product,Management,10.0,1.0,145000.0,21800.483568075117,8066.263736263736
642,2679,a mbanking company,"dhaka, bangladesh",BD,24.0,90.0,sr. software engineer,Software,5.0,0.3,24000.0,21800.483568075117,2000.0
643,2686,capgemini,spain,ES,40.0,-4.0,senior consultant,Other,8.0,2.0,24000.0,0.0,0.0
644,2692,99designs,"melbourne, australia",AU,-27.0,133.0,developer,Software,5.0,3.0,75000.0,1000.0,500.0
645,2697,large tech coy,singapore,SG,1.37,103.8,senior software engineer,Software,6.0,1.0,103000.0,0.0,0.0
646,2701,small b2b software consultancy,"chisinau, moldova",MD,47.0,29.0,senior software engineer,Software,8.0,5.0,25000.0,0.0,0.0
647,2708,:),hong kong,HK,22.27,114.19,junior software engineer,Software,1.0,1.0,0.0,0.0,0.0
648,2716,fast fashion retailer,"stockholm, sweden",SE,62.0,15.0,application expert,Other,1.5,1.5,46500.0,0.0,0.0
649,2717,ml,vietnam,VN,16.17,107.83,software developer,Software,4.0,4.0,20000.0,0.0,0.0
650,2720,intuit,"mountain view, ca",US,37.41,-122.05,software engineer i,Software,1.0,1.0,100000.0,5000.0,10000.0
651,2724,small tech company,michigan,US,38.0,-97.0,devops,Operations,1.0,1.0,55000.0,0.0,8066.263736263736
652,2728,technical  of brunswick,"germany, brunswick",DE,51.0,9.0,apprentice as software developer,Software,6.0,1.0,10000.0,21800.483568075117,8066.263736263736
653,2735,intel,"portland, or",US,45.44,-122.52,validation engineer,Engineering,4.0,3.0,80000.0,5000.0,7000.0
654,2742,kt,"chicago, il",US,41.85,-87.65,software developer,Software,5.0,2.0,80000.0,0.0,0.0
655,2745,freelance,morocco,MA,32.0,-5.0,software enginere,Software,6.0,1.0,60000.0,0.0,0.0
656,2747,navaru,"constanta, romania",OM,21.0,57.0,frontend developer,Web,8.0,5.0,2400.0,21800.483568075117,8066.263736263736
657,2751,non-start-up (~100 employees),the netherlands,NL,52.5,5.75,r&d sw engineer,Engineering,18.0,1.0,60000.0,21800.483568075117,4500.0
658,2764,cluster reply srl,italy,IT,42.83,12.83,senior consultant,Other,5.0,4.0,34000.0,0.0,4000.0
659,2766,small italian consultancy firm (50+),"turin, italy",IT,42.83,12.83,senior software developer,Software,8.0,2.0,26000.0,21800.483568075117,2000.0
660,2767,facebook,"menlo park, ca",US,37.45,-122.17,software engineering intern,Software,0.0,0.25,8400.0,0.0,0.0
661,2772,cisco,israel,IL,31.47,35.13,system engineer,Engineering,4.0,4.0,85000.0,0.0,10000.0
662,2773,industrial company,"casablanca, morocco",MA,32.0,-5.0,finance manager,Management,3.0,0.0,13200.0,0.0,8066.263736263736
663,2777,stock broker,"barcelona, spain",ES,40.0,-4.0,junior web developer,Web,1.5,1.5,20000.0,0.0,3000.0
664,2780,it minds,"copenhagen, denmark",DK,56.0,10.0,it consultent,Other,2.0,2.0,60000.0,0.0,0.0
665,2784,sberbank,"moscow, russia",RU,60.0,100.0,oracle database developer,Data,15.0,1.0,24000.0,0.0,0.0
666,2786,visa,singapore,SG,1.37,103.8,software engineer,Software,2.0,0.0,50000.0,2500.0,10.0
667,2792,health ensurance company,germany,DE,51.0,9.0,system engineer,Engineering,10.0,10.0,67200.0,21800.483568075117,8066.263736263736
668,2793,fortech s.r.l,"cluj-napoca, romania",OM,21.0,57.0,senior software engineer,Software,3.0,1.0,25200.0,0.0,0.0
669,2794,30 person startup,"munich, germany",DE,51.0,9.0,software engineer,Software,6.0,1.0,46000.0,21800.483568075117,8066.263736263736
670,2798,us based company,"athens, greece (remote)",GR,39.0,22.0,software engineer,Software,8.0,1.5,97000.0,21800.483568075117,2000.0
671,2799,transplace,"greenville, sc",US,34.83,-82.37,senior software architect,Software,5.0,4.0,75000.0,21800.483568075117,8066.263736263736
672,2801,small agency,ireland,IE,53.0,-8.0,senior developer,Software,15.0,1.0,50000.0,0.0,3000.0
673,2803,tut,south africa,ZA,-29.0,24.0,junior lecturer,Other,15.0,8.0,260000.0,21800.483568075117,8066.263736263736
674,2804,n-a,switzerland,CH,47.0,8.0,security,Other,6.0,1.0,115000.0,0.0,0.0
675,2807,microsoft,"seattle, wa",US,47.61,-122.33,software developer engineer 2,Software,7.0,7.0,130000.0,30000.0,12000.0
676,2818,reply spa,"milan, italy",IT,42.83,12.83,consultant,Other,4.0,1.0,31000.0,0.0,2000.0
677,2822,tt-netvÌ_rket,denmark,DK,56.0,10.0,student worker,Other,3.0,3.0,13500.0,21800.483568075117,8066.263736263736
678,2832,freelance,"cluj-napoca, romania",OM,21.0,57.0,software developer,Software,8.0,1.0,42000.0,21800.483568075117,8066.263736263736
679,2839,early stage startup,"stockholm, sweden",SE,62.0,15.0,head of tech (first engineer),Engineering,10.0,0.5,73000.0,0.0,0.0
680,2845,axis communications,"lund, sweden",SE,62.0,15.0,experienced software engineer,Software,9.0,6.0,510000.0,21800.483568075117,8066.263736263736
681,2847,oracle,"cape town, south africa",ZA,-29.0,24.0,software developer,Software,0.0,1.0,32000.0,21800.483568075117,8066.263736263736
682,2851,30 person startup,"new haven, ct, usa",US,41.31,-72.92,mobile engineer,Engineering,10.0,3.0,90000.0,0.0,0.0
683,2862,northwestern mutual,"milwaukee, wi",US,43.06,-87.96,lead project manager,Management,13.0,11.0,102000.0,21800.483568075117,21000.0
684,2868,inria,france,FR,46.0,2.0,research engineer,Engineering,10.0,1.0,32000.0,0.0,0.0
685,2876,school,bermuda,BM,32.33,-64.75,physics teacher,Applied Science,8.0,0.5,98000.0,0.0,0.0
686,2878,supplyhog,"chattanooga, tn",US,35.06,-85.25,sr. developer,Software,6.0,4.0,82000.0,21800.483568075117,8066.263736263736
687,2881,spam spa,italy,IT,42.83,12.83,software developer,Software,10.0,5.0,35000.0,0.0,0.0
688,2885,station ag,switzerland zurich,CH,47.0,8.0,web developer,Web,1.0,1.0,60000.0,21800.483568075117,5000.0
689,2886,technicolor,france,FR,46.0,2.0,technical advisor,Other,8.0,1.0,90000.0,0.0,10.0
690,2890,office depot,"boca raton, fl",US,26.37,-80.1,lead systems engineer,Engineering,25.0,9.0,100000.0,0.0,15000.0
691,2893,curtiss-wright,"hatfield, pa",US,40.27,-75.29,lead software development engineer,Software,2.0,3.0,73000.0,0.0,1000.0
692,2900,bestbuy,richfield mn,US,38.0,-97.0,senior web engineer,Web,3.0,1.0,110000.0,21800.483568075117,27000.0
693,2901,abc,india,IN,20.0,77.0,software developer,Software,10.0,4.0,400000.0,21800.483568075117,8066.263736263736
694,2906,parisian startup,"paris, france",FR,46.0,2.0,lead developer,Software,4.0,2.0,51000.0,2500.0,8066.263736263736
695,2908,western union,montvale nj,US,38.0,-97.0,senior application architect,Other,18.0,2.0,130000.0,21800.483568075117,20000.0
696,2909,interactive intelligence,indianapolis in,IN,20.0,77.0,development manager,Management,8.0,4.0,83500.0,0.0,15000.0
697,2912,multinational mobile sector,"madrid, spain",ES,40.0,-4.0,software engineer,Software,7.0,5.0,30000.0,21800.483568075117,1500.0
698,2913,local webdev company,germany,DE,51.0,9.0,fullstack webdeveloper,Web,20.0,2.0,37600.0,21800.483568075117,500.0
699,2921,150 person it consulting company,"munich, germany",DE,51.0,9.0,senior consultant,Other,9.0,5.0,70000.0,0.0,3000.0
700,2923,mirantis,"moscow, russia",RU,60.0,100.0,"openstack software engineer, t2",Software,6.0,1.0,34800.0,0.0,0.0
701,2924,healthcare system,"grand rapids, mi",US,42.96,-85.65,application development analyst,Data,5.0,1.0,77000.0,0.0,500.0
702,2933,a media company,new york,US,38.0,-97.0,runs numerous departments,Other,3.0,1.0,210000.0,21800.483568075117,50.0
703,2934,independent school system,kentucky,US,38.0,-97.0,it technician,Other,5.0,2.0,22000.0,0.0,0.0
704,2935,of grenoble,"grenoble, france",FR,46.0,2.0,postdoc,Other,4.0,1.0,33700.0,21800.483568075117,8066.263736263736
705,2936,celtra,slovenia,SI,46.12,14.82,developer,Software,9.0,1.0,32000.0,0.0,9600.0
706,2954,highmark,"pittsburgh, pa",US,40.35,-79.9,information security,Other,8.0,2.0,90000.0,5000.0,0.0
707,2957,attain,"jblm, wa",US,47.05,-122.55,consultant,Other,6.0,3.0,65000.0,3000.0,0.0
708,2962,grab,singapore,SG,1.37,103.8,sde 1,Software,1.0,1.0,70000.0,0.0,10000.0
709,2969,salsify,"boston, ma",US,42.35,-71.06,senior software engineer,Software,5.0,1.0,130000.0,0.0,0.0
710,2973,cirrus logic,"austin, tx",US,30.26,-97.74,senior verification engineer,Engineering,15.0,1.0,140000.0,10000.0,15000.0
711,2974,amazon,"cambridge, ma",US,42.35,-71.06,sde ii,Software,3.5,3.5,119000.0,21800.483568075117,8066.263736263736
712,2979,cybercom group,sweden,SE,62.0,15.0,software developer,Software,5.0,1.0,48000.0,0.0,0.0
713,2980,software factory,argentina,AR,-34.0,-64.0,ios software developer,Software,3.0,3.0,23200.0,0.0,0.0
714,2992,ullink,"cluj-napoca, romania",OM,21.0,57.0,software developer,Software,5.0,0.5,27000.0,3000.0,8066.263736263736
715,2995,startup (20 people),"austin, tx",US,30.26,-97.74,developer,Software,5.0,3.0,92000.0,2000.0,0.0
716,2996,manitoba public insurance,"winnipeg, mb canada",CA,60.0,-95.0,analyst,Data,6.0,6.0,71174.93,0.0,0.0
717,3001,ibm,"durham, nc",US,35.98,-78.91,software engineer,Software,2.0,2.0,75000.0,3000.0,8066.263736263736
718,3006,startup,new york city,US,38.0,-97.0,software engineer,Software,4.0,1.0,145000.0,0.0,0.0
719,3010,ernst & young,"dallas, tx",US,32.79,-96.76,senior - risk assurance,Other,2.5,2.5,75000.0,3000.0,8066.263736263736
720,3016,startup,"phoenix, az",US,33.45,-112.06,developer,Software,1.0,1.0,62000.0,0.0,5000.0
721,3017,shutterstock,new york city,US,38.0,-97.0,principal software engineer,Software,10.0,2.0,160000.0,5000.0,10.0
722,3019,divid,"jÌ¦nkÌ¦ping, sweden",SE,62.0,15.0,software developer,Software,10.0,3.0,48000.0,0.0,1500.0
723,3023,ibm,"durham, nc",US,35.98,-78.91,network specialist,Other,25.0,1.0,117000.0,10000.0,0.0
724,3025,mount anthony union hs,vermont,US,38.0,-97.0,technology teacher,Other,20.0,7.0,65000.0,0.0,0.0
725,3029,medium financial firm,"columbus, oh",US,39.98,-82.98,systems administrator,Management,5.0,3.0,61000.0,21800.483568075117,2000.0
726,3032,oklahoma,oklahoma city,US,38.0,-97.0,programmer analyst,Data,10.0,4.0,60000.0,0.0,0.0
727,3036,cerner,"kansas city, mo",US,39.1,-94.62,software architect,Software,8.0,8.0,99000.0,0.0,0.0
728,3040,allflex usa,"irving, tx",US,32.85,-96.96,sr. net developer,Software,8.0,0.0,90000.0,10000.0,0.0
729,3055,american express,"st petersburg, fl",US,27.75,-82.64,developer,Software,0.0,0.5,78500.0,5000.0,8066.263736263736
730,3059,code 42,"minneapolis, mn",US,44.96,-93.26,associate software engineer,Software,4.5,2.5,75600.0,21800.483568075117,4000.0
731,3060,orbital atk,"wallops island, virginia",US,37.84,-75.47,associate electrical engineer,Engineering,2.0,1.0,65850.0,0.0,0.0
732,3064,code 42,"minneapolis, mn",US,44.96,-93.26,senior software engineer,Software,9.0,4.0,96000.0,0.0,5000.0
733,3071,amazon,"seattle, wa",US,47.61,-122.33,sysde,Software,10.0,1.5,120000.0,50000.0,0.0
734,3073,radialpoint,"montreal, quebec, canada",CA,60.0,-95.0,senior software developer,Software,3.0,6.0,86400.0,21800.483568075117,7000.0
735,3076,central  of las villas,"santa clara, cuba",CU,21.5,-80.0,senior fullstack developer,Web,18.0,15.0,240.0,0.0,0.0
736,3078,local college,"philadelphia, pa",US,39.95,-75.16,web developer,Web,7.0,0.0,62000.0,0.0,0.0
737,3081,docnetwork,"ann arbor, michigan",US,42.27,-83.73,developer,Software,5.0,0.0,42000.0,0.0,0.0
738,3082,simplify digital,"aveiro, portugal",PT,39.5,-8.0,software developer,Software,4.0,2.0,25000.0,0.0,0.0
739,3086,hewlett packard enterprise,serbia,RS,44.0,21.0,it engineer,Engineering,17.0,3.0,31200.0,21800.483568075117,8066.263736263736
740,3087,mid-size startup (series b),"new york, ny",US,40.71,-73.99,tech lead,Software,6.0,2.0,170000.0,0.0,0.0
741,3089,the boss,netherlands,NL,52.5,5.75,developer,Software,10.0,2.0,36000.0,0.0,8066.263736263736
742,3094,laika,"portland, or",US,45.44,-122.52,systems administrator,Management,3.0,0.0,77000.0,0.0,2000.0
743,3095,anonymous startup,"cambridge, ma",US,42.35,-71.06,software architect,Software,20.0,3.0,128000.0,0.0,0.0
744,3096,missouri s&t,"rolla, mo",US,37.94,-91.76,systems administrator,Management,15.0,10.0,56000.0,0.0,0.0
745,3097,customers bank,shillington pa,US,38.0,-97.0,software admin,Management,9.0,0.25,76000.0,0.0,1000.0
746,3098,freelance,british columbia,CA,60.0,-95.0,contractor,Other,10.0,2.0,160000.0,21800.483568075117,8066.263736263736
747,3100,epic,"madison, wi",US,43.1,-89.5,integration engineer,Engineering,7.0,5.0,73000.0,0.0,5000.0
748,3101,china airlines,taiwan,TW,23.5,121.0,assistant programmer,Other,1.0,1.0,13000.0,0.0,1500.0
749,3102,maine oit,"augusta, me",US,44.33,-69.72,computer programmer,Other,9.0,1.0,40000.0,0.0,2000.0
750,3104,twilio,"san francisco, ca",US,37.77,-122.41,senior software engineer,Software,10.0,3.0,135000.0,5000.0,8066.263736263736
751,3108,us army,"radford, va",US,37.12,-80.55,it specialist,Other,6.0,6.0,72000.0,0.0,2000.0
752,3120,zillow,"seattle, wa",US,47.61,-122.33,senior software development engineer,Software,4.0,1.0,140000.0,30000.0,0.0
753,3123,altice labs,"aveiro, portugal",PT,39.5,-8.0,software engineer,Software,5.0,1.0,23000.0,0.0,0.0
754,3126,coupang,"palo alto, ca",US,37.44,-122.15,software engineer,Software,3.0,1.0,125000.0,21800.483568075117,8066.263736263736
755,3128,scopely,"culver city, ca",US,33.99,-118.39,people business partner,Other,3.0,3.0,140000.0,0.0,20000.0
756,3135,facebook,"menlo park, ca",US,37.45,-122.17,software engineer,Software,0.0,0.0,105000.0,85000.0,10000.0
757,3138,insurance company,"philadelphia, pa",US,39.95,-75.16,senior software developer,Software,16.0,9.0,97000.0,21800.483568075117,8066.263736263736
758,3155,emarketer,new york,US,38.0,-97.0,vp business development,Management,10.0,5.0,65000.0,0.0,2500.0
759,3160,trading technologies,"chicago, il",US,41.85,-87.65,principal software engineer,Software,13.0,9.0,159000.0,0.0,0.0
760,3164,ion trading,"pisa, italy",IT,42.83,12.83,software developer,Software,0.0,2.0,33600.0,21800.483568075117,1120.0
761,3168,groupon,"baltimore, md",US,39.3,-76.61,senior software engineer,Software,10.0,1.0,110000.0,0.0,0.0
762,3182,hitfox group,"berlin, germany",DE,51.0,9.0,developer,Software,2.0,1.5,50400.0,0.0,0.0
763,3186,lufthansa,"frankfurt, germany",DE,51.0,9.0,it security specialist,Other,10.0,15.0,65000.0,21800.483568075117,5000.0
764,3189,underarmour connected fitness,"austin, tx",US,30.26,-97.74,senior software engineer,Software,15.0,2.0,130000.0,0.0,15000.0
765,3192,deloitte,netherlands,NL,52.5,5.75,junior manager,Management,6.0,0.0,51192.0,1500.0,8066.263736263736
766,3194,microsoft,"bellevue, wa, usa",US,47.61,-122.21,sde ii,Software,8.0,1.2,125000.0,15000.0,8066.263736263736
767,3197,intel,ireland,IE,53.0,-8.0,software architect,Software,10.0,3.0,80000.0,21800.483568075117,20000.0
768,3198,cisco,ireland,IE,53.0,-8.0,software engineer,Software,4.0,1.0,50000.0,0.0,4000.0
769,3200,counsyl,"south san francisco, ca",US,37.65,-122.42,software engineer,Software,4.0,2.0,110000.0,10000.0,0.0
770,3201,intel,ireland,IE,53.0,-8.0,sysadmin,Management,20.0,4.0,80000.0,21800.483568075117,8066.263736263736
771,3202,ibm,"raleigh, nc",US,35.82,-78.65,senior engineer (band 9),Engineering,15.0,10.0,146000.0,0.0,5000.0
772,3204,unionized tech nonprofit,"boston, ma",US,42.35,-71.06,program manager,Management,10.0,1.0,59800.0,0.0,0.0
773,3206,the charlton group,"boston, ma",US,42.35,-71.06,sysadmin,Management,14.0,9.0,85000.0,0.0,3.0
774,3209,fortune-500,"ottawa, canada",CA,60.0,-95.0,tech lead,Software,25.0,5.0,126000.0,10000.0,3000.0
775,3223,startup,"sydney, australia",AU,-27.0,133.0,principal software engineer,Software,8.0,2.0,130000.0,0.0,0.0
776,3225,startup,"san francisco, ca",US,37.77,-122.41,software engineer,Software,2.0,2.0,130000.0,21800.483568075117,8066.263736263736
777,3226,engineering comp,"bangalore,india",IN,20.0,77.0,development e,Software,5.0,3.0,32000.0,0.0,0.0
778,3227,amazon,"seattle, wa",US,47.61,-122.33,software development engineer,Software,3.0,0.0,110000.0,22000.0,0.0
779,3228,microsoft,"redmond, wa",US,47.68,-122.12,intern,Other,2.0,1.0,90000.0,5000.0,0.0
780,3242,d2l,"kitchener, on",CA,60.0,-95.0,software developer,Software,2.0,2.0,70000.0,0.0,3.0
781,3243,tendril,"boulder, co",US,40.02,-105.25,software engineer,Software,3.0,1.5,110000.0,2500.0,11000.0
782,3244,usc,los angeles ca,US,38.0,-97.0,research specialist,Other,11.0,1.0,55000.0,0.0,0.0
783,3252,up next,"poland, warsaw",PL,52.0,20.0,programmer,Other,6.0,1.0,12000.0,21800.483568075117,8066.263736263736
784,3255,accenture,"pune, india",IN,20.0,77.0,software engineer,Software,3.0,1.0,575000.0,50000.0,80000.0
785,3265,small mobile product shop,"atlanta, ga",US,33.64,-84.39,senior developer,Software,12.0,5.0,132000.0,21800.483568075117,10000.0
786,3270,startup,"cambridge, ma",US,42.35,-71.06,front end developer,Web,3.0,1.0,70000.0,21800.483568075117,8066.263736263736
787,3276,homenet automotive,"exton, pa",US,40.03,-75.63,software engineer i,Software,2.0,1.0,60000.0,0.0,10.0
788,3278,comcast,"philadelphia, pa",US,39.95,-75.16,software engineer,Software,6.0,2.5,111000.0,5000.0,8.0
789,3287,mainz brady group - contractor at nike,"beaverton, or",US,45.49,-122.8,front-end developer,Web,2.0,1.0,50.0,21800.483568075117,8066.263736263736
790,3289,sparkfun electronics,"boulder, co",US,40.02,-105.25,junior software developer,Software,1.0,0.5,60500.0,0.0,800.0
791,3294,of maryland,"college park, md",US,38.99,-76.93,scientific programmer (faculty research assistant),Applied Science,5.0,1.0,75000.0,21800.483568075117,8066.263736263736
